text_id,text,hate
ousidhoum_729,@user use faggot upsets (even em almost 50 know better h @url,1
ousidhoum_730,ugly cunt lol,2
ousidhoum_731,boys fucking retarded,2
ousidhoum_732,@user still follow twat. see many times retweets ,2
ousidhoum_733,@user @user god hate feminazi's.,2
ousidhoum_734,@user retard!!,0
ousidhoum_735,discernible skill give visa here. sorry want people shithole countries @url,2
ousidhoum_736,lol #zog puppet emperornanyone still supports trump retarded @url,2
ousidhoum_737,@user @user retarded tell 12 year olds video,2
ousidhoum_738,yo album still trash faggot @url,2
ousidhoum_739,@user shooting totally leftist setup attack second amendment rights. find perps @url,2
ousidhoum_740,spic ee,0
ousidhoum_741,@user another eu country becomes muslim migrant shithole,2
ousidhoum_742,@user thank much. another shithole country full violence hate arrogant @url,2
ousidhoum_743,@user @user @user cunt,2
ousidhoum_744,care american families care illegal aliens families. lasted wha @url,2
ousidhoum_745,okay white motion suspiciously delayed @url,2
ousidhoum_746,wow... becoming shithole country. @url,2
ousidhoum_747,lmao nigga retarded  still paid man  @url,0
ousidhoum_748,@user u take aggression lady behind me? giant twat,1
ousidhoum_749,dang right we're right &amp; we'll teach libtard &amp;raghead terrorists lesson #civility nbc chihuawer tppatri @url,2
ousidhoum_750,@user @user @user sri lanka president trump would call shithole country. civilize @url,2
ousidhoum_751,sister never take feelings seriously get cunt week bitch wanna marry @url,2
ousidhoum_752,@user complete twat are!,2
ousidhoum_753,get wrong good music give retard money and... @url,1
ousidhoum_754,@user diversity general eurafrica particular (((the economist's))) greatest strength,0
ousidhoum_755,fucking retard. @url,2
ousidhoum_756,hey siri!....you twat. -tess horowitz,2
ousidhoum_757,series even better knowing machado likes use faggot insult.,1
ousidhoum_758,@user eating cough drops talking bout candy &amp; screaming like retard ,2
ousidhoum_759,khadi blocked main account cause clocked dyke ass supporting xxxtentacion,2
ousidhoum_760,@user would cry people called fat got called faggot annoying whatever omg @url,2
ousidhoum_761,sort thing happens shithole country. @url,1
ousidhoum_762,information @user absolute twat reason sjws told deserve get gaybashed ju @url,1
ousidhoum_763,kavanaugh get rid illegal aliens,2
ousidhoum_764,@user fatlus mainstream nigger,1
ousidhoum_765,@user ahm no. hazara (whom described short trolls) mongol decendants nothing wit @url,2
ousidhoum_766,@user @user @user dont compare us mongol nation. u compare ur nation kur @url,1
ousidhoum_767,@user mongol,2
ousidhoum_768,@user @user @user @user @user @user men hating feminazi? @url,2
ousidhoum_769,lebron teammates become retarded big situations,2
ousidhoum_770,@user director must retard,2
ousidhoum_771,nicki's powerful! call c*rdi tell retarded is!  @url,2
ousidhoum_772,pretty much would let gemma know fat cunt shoes gave something @url,1
ousidhoum_773,@user lol. called twat you? :d,2
ousidhoum_774,means el salvador can't create well-run society. course people want leave shithole countrie @url,2
ousidhoum_775,piers morgan fucking faggotnwe know thisnjust point n laugh,1
ousidhoum_776,@user people retarded bro ,2
ousidhoum_777,old guy bangs young twat @url,1
ousidhoum_778,#737 what's 8-letter word retarded'? -cavemanengi,2
ousidhoum_779,baby told beautiful bare face nigger twist @url,1
ousidhoum_780,@user darlin yo yes spic inglish,1
ousidhoum_781,hate term illegal aliens #htgawm,2
ousidhoum_782,give bite nigger,1
ousidhoum_783,america go official bankruptcy quicker due many illegal aliens:,0
ousidhoum_784,look retarded fuckstick @url,2
ousidhoum_785,@user i'd assume entire mongol horde back up. probably nothing.,0
ousidhoum_786,@user yea that's said. apparent social media 5news ran someone retarded close it.,2
ousidhoum_787,twat... @url,2
ousidhoum_788,@user exo said fuck nigger lives left,1
ousidhoum_789,@user @user many lawyers like keyamo shithole country!,2
ousidhoum_790,@user them: might probably says nigger one around,2
ousidhoum_791,@user suck spic balls ,2
ousidhoum_792,@user looks spic span want go,2
ousidhoum_793,keep mind negro open mind got screen door wayne goin crazy,2
ousidhoum_794,bag shit republican cohort office country remain shithole! #vote @url,2
ousidhoum_795,#pedo speak 'hotdogs' means little boys.nnso muslim faggot @user imported bunch black kids chi @url,2
ousidhoum_796,armies - get canada mexico cuba europe asia shithole countries even switze @url,2
ousidhoum_797,told big time! look @user guess real_alexjones wrong retard all? @url,2
ousidhoum_798,bitch idk thats thing like dicks removed used twat.... also left @url,2
ousidhoum_799,trump's making country shithole millions millions people.,2
ousidhoum_800,i'm forced deal retarded people everyday.,1
ousidhoum_801,@user never zyzz bruh fuckin sick cunt bruh,2
ousidhoum_802,anytime decide like woman fr take dance bachata week idk spic instincts,2
ousidhoum_803,@user shut nigger,2
ousidhoum_804,@user better faggot,1
ousidhoum_805,@user wtf?!! event even ksa. nwho's mongoloid owns dumb account.,2
ousidhoum_806,fuck would raghead know british?nnsadiq khan claims there's 'nothing british' trustin @url,1
ousidhoum_807,@user going go limb think might twat kind gives bit vibe.,2
ousidhoum_808,people actually take pride shameful history countries soliciting white immigrants whiten soc @url,2
ousidhoum_809,love negro spirituals. lol dope new gospel getting played heavy rotation,2
ousidhoum_810,@user gay retard,0
ousidhoum_811,faggot @url,2
ousidhoum_812,@user feminists worth nut thats nigga showing feminazi girlfriend close euthanasia,1
ousidhoum_813,@user turn around @user go back come give natives back @url,2
ousidhoum_814,@user another mongoloid twitter.,0
ousidhoum_815,@user uni faggot,1
ousidhoum_816,get see retard tonight ,0
ousidhoum_817,@user know aint talmbout spic @url,2
ousidhoum_818,@user well leftist terrorist would learn behave white terrorism issue,2
ousidhoum_819,@user @user @user hahaha fucking cunt... know what's worse. joking terribl @url,2
ousidhoum_820,@user @user @user c'est amusant cette remarque parce que justement les migrants ceux qu'o @url,0
ousidhoum_821,right synagogues fault arming place worship guards. u retarded? @url,1
ousidhoum_822,@user @user wtf ching chong tagged i-,2
ousidhoum_823,thread called spic kissed cousin  @url,2
ousidhoum_824,@user @user anime ching chong,2
ousidhoum_825,2018 know people sitting jail right weed. shit breaks heart. shithole country.,2
ousidhoum_826,require certain level nigger @url,1
ousidhoum_827,@user @user @user @user kevin looks like twat ,2
ousidhoum_828,@user spic speak see?,2
ousidhoum_829,@user tell mongol stick donkeys summon lion's,0
ousidhoum_830,white gringxs like saying office bad better calling spic :,2
ousidhoum_831,3. food bank director separated requests 2 stacks: locals &amp; immigrants. church respond? 1 @url,2
ousidhoum_832,@user said chinaman,1
ousidhoum_833,kinda wish retarded,2
ousidhoum_834,@user decided race indians carry caucasoid australoid mongoloid races intermedi @url,1
ousidhoum_835,max meeting spider dyke today!!,1
ousidhoum_836,@user thanks retard ,2
ousidhoum_837,@user interestingly vanessa beeley mostly re-tweets vanessa beeley like narcissistic conspiracy theoris @url,0
ousidhoum_838,rappers say faggot&gt;&gt;,2
ousidhoum_839,ucla library girl really made point said ching chong ling long ting tong,2
ousidhoum_840,golden retrievers smpr ta parse mongol @url,2
ousidhoum_841,i'm getting fucking fat joke !! nothing cos lazy cunt,2
ousidhoum_842,remember drink + gamble responsibly otherwise end like twat gn @url,1
ousidhoum_843,lily really best dyke ever,2
ousidhoum_844,10 minutes faggot,2
ousidhoum_845,two types chinaman bowlers. one kuldeep rest others. kuldeep miles ahead others,2
ousidhoum_846,@user everyone means say okay white,2
ousidhoum_847,karma fucking cunt ever fucking forget that.,2
ousidhoum_848,here's ur question faggot  - another faggot _ isnt fucking question faggot @url,0
ousidhoum_849,@user @user @user 2 price 1 guaranteed less 4 accounts feminazi @url,1
ousidhoum_850,panic attack imagining buying red dead redemption release day soon retarded tu @url,0
ousidhoum_851,@user twat ,2
ousidhoum_852,@user wish well twat!,2
ousidhoum_853,@user hey faggot :),2
ousidhoum_854,libye: plus de 100 morts dans le naufrage de deux bateaux de migrants @url,2
ousidhoum_855,would like see certain unification eastern world mongoloid races people european eastern rac @url,2
ousidhoum_856,@user literally 5 minutes vote twat farage said good morning britain 350million thing lie.,1
ousidhoum_857,still twat gotta give ratings @url,2
ousidhoum_858,believe obligation stand immigrants state. -@user #ilgovforum,0
ousidhoum_859,we're fucked terrorist loving cunt gets power @url,2
ousidhoum_860,@user actively enjoy dim witted mongoloid?,1
ousidhoum_861,dis dyke finna get brutalized,1
ousidhoum_862,ngl never laughed hard random ching chong video depicting unfortunate events. wait it. @url,0
ousidhoum_863,@user @user @user answer question home u spic,1
ousidhoum_864,@user die nigger,2
ousidhoum_865,regular show season 4 final nutshellnmordecai swatted stood date nthomas retarded npops gets @url,0
ousidhoum_866,orchestrated feminazis! christine ford feminazi lawyer mx katz ranking feminazi @user @url,2
ousidhoum_867,@user i'd cover face retarded tweet like that.,2
ousidhoum_868,christine concert dyke party mostly um,2
ousidhoum_869,chinaman issue dude. i'm talking drawing line sand dude. across line yo @url,2
ousidhoum_870,@user dont mean like liver dysfunction yellownlike chinaman yellow,1
ousidhoum_871,@user lol speak hazara(mongol) people nothing ethnic afghans (nor genetical @url,1
ousidhoum_872,@user @user @user coming militant feminazi...,2
ousidhoum_873,@user @user know borzoi chinaman right?,2
ousidhoum_874,know negro tight leash. hes hoping score coon points maga gets busted. @url,2
ousidhoum_875,@user @user tricked saying spic,2
ousidhoum_876,&gt;orders ching chongn2018-10-25 12:49belgium item held customs awaiting presentation customs commissione @url,1
ousidhoum_877,#nyc #newyork #newyorkcity #art #artist #gay #faggot #pouredpaint #acrylicpainting #acrylicpouring #queer #dark @user n @url,2
ousidhoum_878,trump's shithole countries! let's put armed guards build wall every zip code america shal @url,2
ousidhoum_879,@user calm doon soup taker could eat apple letter box,2
ousidhoum_880,imagine getting jumped chinese mafia one yells ching chong @url,2
ousidhoum_881,@user @user @user @user @user us shithole world ignorant people ar @url,1
ousidhoum_882,omg best #indian ever eaten. amazing. #sizzlerwatford #lovemyfood #foodcoma #spic #lush @user new shapla tandoor @url,2
ousidhoum_883,@user say what? refugee? mexican? shithole country? (debatable now) ms-13?,2
ousidhoum_884,@user coats. go back come from.,1
ousidhoum_885,neophyte nigger: nonsupervisory yet roving,1
ousidhoum_886,keep getting different signs different ways &amp; like god looking like wow.. send another one bitch retarded,2
ousidhoum_887,time bloody drive swansea tho faggot,2
ousidhoum_888,thierry henry john terry... ask he's massive fucking cunt @url,2
ousidhoum_889,@user woke nigger,1
ousidhoum_890,speaking xbox live really got called spic last week i'm still flabbergasted,2
ousidhoum_891,@user tea retarded,1
ousidhoum_892,im ultimate spic grew little village beaner ass ranch drug lord abuelo ik gangb @url,2
ousidhoum_893,@user wanna see ur retarded dog,0
ousidhoum_894,dumb faggot brokfool pretends get hit wagers he's gonna lose lmao,0
ousidhoum_895,@user @user jesus teacher must mongy,2
ousidhoum_896,democrats choose put illegal aliens,2
ousidhoum_897,big 37-20 oof @user faggot @url,2
ousidhoum_898,nowt worse buying pizza tastse like stale pisssy fart twat,2
ousidhoum_899,awe.. retarded @url,1
ousidhoum_900,flying faggot @url,2
ousidhoum_901,@user anna got clue whats going mongy scouse bird love island asking yer @url,0
ousidhoum_902,@user one shithole countries right?,2
ousidhoum_903,similarly white supremacists saying okay white making innocent statement white people @url,1
ousidhoum_904,@user ching chong racist... im even asian racist also dumb,2
ousidhoum_905,@user watching 'negro orfeu' (black orpheus',2
ousidhoum_906,supposed deter giving one lmfaoo....and @user nigger capitalizing sentence using @url,2
ousidhoum_907,anyone getting pissed man u fans one tweet need stand down. one stupid twat looking fame. @url,0
ousidhoum_908,@user cal: see shithole countries running ruled demonrats! immigrants soon de @url,2
ousidhoum_909,@user fucking retard,2
ousidhoum_910,@user similarly: give straight people unilateral permission say traumatizing words like faggot @url,2
ousidhoum_911,yale study undocumented immigrants - truth!,0
ousidhoum_912,@user il va emmener quelques migrants avec lui ?,2
ousidhoum_913,@user sure spic span,1
ousidhoum_914,@user @user yep biased twatter turds got 12 calling white female muslim convert bint.,1
ousidhoum_915,@user @user  irony unwashed crltc fans calling anyone soup taker remember @url,1
ousidhoum_916,@user oh shit bad nosy bitch. gmshahs nah think twatnnyou're literally harm,2
ousidhoum_917,liked @user video @url javed akhtar- intellectual terrorism punctured - aaj ki taza khabar,2
ousidhoum_918,@user yea they've played ass off. can't win sec full retard qb,2
ousidhoum_919,@user @user open mongol,1
ousidhoum_920,@user maybe listen thy light one actually cares retarded opinions. @url,1
ousidhoum_921,time flies faggot,2
ousidhoum_922,oh nvm even respond tweet obviously half retarded @url,1
ousidhoum_923,like retweet comment instead replying it. quit faggot fucking reply next @url,1
ousidhoum_924,@user tories turned country third world shithole rich getting richer &amp; poor @url,2
ousidhoum_925,unrestricted immigration people coming soon turn country shithole left @url,1
ousidhoum_926,use word retarded derogatory sense piece shit lol,1
ousidhoum_927,@user faggot,2
ousidhoum_928,@user @user @user leftist fanatics ... antifa another terrorist organization.,2
ousidhoum_929,little suspicious able catch hapless rube one day?,2
ousidhoum_930,fucking show must go twat.,2
ousidhoum_931,sarah silverman ... gone ... full left wing retard intelligence pussy hat wearing godless hate anything tr @url,2
ousidhoum_932,looking reputable charities organizations donate towards refugees children. please send links.,2
ousidhoum_933,@user retard even know uses liberal arguments lmao,2
ousidhoum_934,evolved monkeys ....why decide stay monkeys......nare retarded mofos @url,2
ousidhoum_935,les #migrants traversent la mer et trouvent les aides sociales,0
ousidhoum_936,@user cheap cunt,2
ousidhoum_937,@user mongy little twats bucket hats pretty green lap though. idiots.,2
ousidhoum_938,fuck world fuck huge titted mongoloid @url,2
ousidhoum_939,fucking cunt,1
ousidhoum_940,@user dumbass would literally called spic everytime blinked ,2
ousidhoum_941,@user chinaman wetback? looks like combo me.,1
ousidhoum_942,hate word dyke much holy fuck,2
ousidhoum_943,@user @user dirty raghead.,1
ousidhoum_944,@user pub ya boring cunt! lighten mate,2
ousidhoum_945,dave roberts literally lost game retarded bullpen moves,0
ousidhoum_946,@user causal spooky retard ,2
ousidhoum_947,@user -time move russia- constantly confusing usa shithole gas station kl @url,2
ousidhoum_948,#soberanalysis nshould viralnmsm gone full retard. @url,1
ousidhoum_949,according people leftist persuasion mongol invasion china simply misunderstood; rea @url,2
ousidhoum_950,thinking put nigger @url,1
ousidhoum_951,like @user passengers tonight kept saying faggot/fag/queers even aske @url,2
ousidhoum_952,haha cunt paid talk shit let moment #dicksucker @url,2
ousidhoum_953,@user elitist. bet immigrants would rather sell drugs.,1
ousidhoum_954,take away passport plus want see get plane shithole country @url,1
ousidhoum_955,@user @user laymen:nnbeing shithole country rife violence crime corruption @url,2
ousidhoum_956,@user @user @user well agree mary. tweet joke. stephen twat @url,2
ousidhoum_957,@user @user @user @user @user called raghead first. @url,2
ousidhoum_958,@user @user canelo still bounces big mongoloid,1
ousidhoum_959,@user stop faggot hate,2
ousidhoum_960,semi ching chong song like @url,1
ousidhoum_961,@user bro u fucking retard u actually think u better viewers twitch bro......get,2
ousidhoum_962,@user @user @user @user statesboro shithole twice big boo @url,2
ousidhoum_963,@user okay ching chong,2
ousidhoum_964,dis dyke finna get humped,2
ousidhoum_965,@user @user @user ok retard,0
ousidhoum_966,@user @user whichever one shot bodies bad books. getting pure mongy tweets,2
ousidhoum_967,@user ching chong lookin ass,2
ousidhoum_968,women twitter really retard pack @url,2
ousidhoum_969,retarded looking disturbed lunatic.nthrow ocean brick tied ankle. nnfood fis @url,1
ousidhoum_970,@user @user @user great goal. going anyway twat..,2
ousidhoum_971,p.spic @url,0
ousidhoum_972,ready accept fate fucking cunt made way,0
ousidhoum_973,got emoted newgen reaper retard,0
ousidhoum_974,@user i'm surprised dems suggested make shithole countries us colonies @url,2
ousidhoum_975,@user fuck edrepresed cjkt biggs faggot,2
ousidhoum_976,that's exactly millions refuse travel us. included. i'd rather visit shithole country wher @url,2
ousidhoum_977,clearly seem listen wife all.nn'she's great listener take back twat.',2
ousidhoum_978,@user @user @user @user stop eating shit better health.n#mongol,2
ousidhoum_979,@user @user wow real. drivers issue. uber gets retarded time goes,1
ousidhoum_980,@user go back country! oh wait already there. country now!,2
ousidhoum_981,@user boy gay retard ^ ~ kowalsaki anal ~,2
ousidhoum_982,watching charles twitch like taking care retarded child. ever let go hand gonn @url,1
ousidhoum_983,@user support sanctuary cities criminal illegal aliens credibility governor ameri @url,1
ousidhoum_984,invite someone home without knowing are. lettin illegal aliens vote ? @url,0
ousidhoum_985,u say ching chong looking chinese characters say ur racist u dumb fucking bitch ur racist.,2
ousidhoum_986,feminazi sluts prosecuted false accusations publicly defame @url,2
ousidhoum_987,uploaded new episode el niito negro de william blake #spreaker #blake #lectura #poema #poesia @url,2
ousidhoum_988,snapchat vid sneakers footwell mongy tunes background... #genderneutralbehaviour,2
ousidhoum_989,@user &amp; mongol go talk brick wall none give shit time greece grows backbone &amp; @url,0
ousidhoum_990,ice arrested immigrants came forward take undocumented children,2
ousidhoum_991,cleaned + airedthe apartment spic + span almost done withunpacking still laundry...,0
ousidhoum_992,'sink swim' common phrase streets nairobi. work a** go back country.,2
ousidhoum_993,@user bitch ain't even muzzie u afghan terror camel,2
ousidhoum_994,#indianarmy #hinduforces.if hindus forces #kashmiripandit wouldnt refugees &amp; @url,2
ousidhoum_995,@user could care less little feminazi. screwed way top long trail discontent. @url,1
ousidhoum_996,@user @user people shithole countries come here? trump reporte @url,2
ousidhoum_997,@user one horrible fucking twat thing.,2
ousidhoum_998,accurate. thank u nigger twink @url,2
ousidhoum_999,@user @user something terrible happens president allowed comment anything else?nnstop retarded.,2
ousidhoum_1000,suppose since oligarchy already made america shithole thing left contemplate @url,0
ousidhoum_1001,justin trudeau promising continue welcome #syrian #refugees @url,1
ousidhoum_1002,would play (excuse me) retarded/stupid people feel comfortable? nah. treat everyone accordingly.,1
ousidhoum_1003,@user brand new van that! shiny spic span.,2
ousidhoum_1004,@user whatever spic,2
ousidhoum_1005,@user @user oh fuck silly twat,2
ousidhoum_1006,@user number leftist extremist terrorist/mass shooters eclipses number right.nyour contenti @url,2
ousidhoum_1007,@user @user @user comedy spic,2
ousidhoum_1008,greatest country world. become shithole. breaks heart every day #vote @url,0
ousidhoum_1009,street smart faggot. 'smart' counts cadillac. never happy house 2003 @url,2
ousidhoum_1010,@user @user blood jesus  ching chong @url,2
ousidhoum_1011,@user @user course _spic!,0
ousidhoum_1012,dirty stupid nigger typical @url,2
ousidhoum_1013,u dont like people calling u spic wetback u use n word every sentence? ok,2
ousidhoum_1014,@user let anyone shithole countries right mushroomdick?,2
ousidhoum_1015,@user @user leave move 'shithole' country africa maybe rwanda.,2
ousidhoum_1016,certainty prognosis: horrid mongoloid,0
ousidhoum_1017,@user @user @user called nigger one time,2
ousidhoum_1018,@user @user man shut faggot ass already. i've fan longer have. th @url,2
ousidhoum_1019,@user love you!!! huhuhu miss u ching chong,0
ousidhoum_1020,yea like 4 generations lmao. practically sidekick broke ass faggot @url,2
ousidhoum_1021,@user republicans: keep hungry thirsty dark-skinned strangers walking shithole @url,2
ousidhoum_1022,would guy killed bunch jews support bernie sanders jew fucking broken brained retard @url,2
ousidhoum_1023,@user @user @user @user stage one faggot: mylesnfaggot found,2
ousidhoum_1024,follow faggot #getlewd,2
ousidhoum_1025,@user @user fast. 2hrs ago replied tweet saying negro moment arrive. @url,1
ousidhoum_1026,sir fucking cunt! @url,2
ousidhoum_1027,happy birthday liyaaaaah!!  thank much everything spic gurl  enjoy daaaaay di pwude ang sad @url,2
ousidhoum_1028,touice ching chang ching chong @url,2
ousidhoum_1029,@user name ching chong indi (chinese version ayush man bharat) would accepted.,2
ousidhoum_1030,@user trampy little cunt chavvy nncan't trust anyone even sneaky russian peshy nn,2
ousidhoum_1031,@user think either retard confused. obama one put kids cages. bill clinto @url,2
ousidhoum_1032,like remembernn nothing usnn retarded n @url,2
ousidhoum_1033,imagine school gender swap. would fun gay boy it. he'd called faggot @url,2
ousidhoum_1034,he's retarded @url,0
ousidhoum_1035,@user @user @user shame england. discriminate caribbean black immigrants.,2
ousidhoum_1036,bakugan spic picture,1
ousidhoum_1037,@user ok cant fucking understand ur saying dont speak ching chong,0
ousidhoum_1038, tweeters love words (30 days): spooky fuck play fate moist  bitch choice cunt whore coochie genuine cock @url,2
ousidhoum_1039,said something shithole countries? mean sending pipe bombs political opponents happens shith @url,2
ousidhoum_1040,@user we're it. prepare accordingly. we'll come retarded marxist tailspin we're - @url,2
ousidhoum_1041,attempt made bring sort accountability (njac) mongol like raid across @url,2
ousidhoum_1042,want drain useless faggot. right now. love seeing tributes hitting bank  reminds @url,0
ousidhoum_1043,hate spoiled twat ugh.,2
ousidhoum_1044,muncy replaced pinch runner mongoloid sloberts?,2
ousidhoum_1045,yes rebuild shithole countries money work! said sane person! @url,2
ousidhoum_1046,i've said i'll say sell dope straight bitch can't man get real job. fucking faggot.,2
ousidhoum_1047,@user @user forgetting group mongy stoke fans waiting outside left ground? @url,0
ousidhoum_1048,okay white.,0
ousidhoum_1049,@user trump immigration law whites non shithole countriesntrump law,2
ousidhoum_1050,bree went eat friday white lady behind us yelling spic bree derogatory te @url,2
ousidhoum_1051,@user @user @user add 14 points 14 catches retard.,2
ousidhoum_1052,really can't put level intelligence next semi-retard point ,1
ousidhoum_1053,@user @user aggressive toward best girl fucking mongoloid,1
ousidhoum_1054,drunk cunt ,1
ousidhoum_1055,@user shame absolute faggot,1
ousidhoum_1056,41 years ago today child born. parents feared worst (for second thought mongoloid). @url,2
ousidhoum_1057,tweeting asking time awful cunt!!!! #jussayin,1
ousidhoum_1058,@user confederacy would likely shithole country.,2
ousidhoum_1059,@user @user that's actually retarded,2
ousidhoum_1060,@user @user i've never heard retard juice iml lmao fact makes much sense really brought,2
ousidhoum_1061,portland grants $500k immigrants' attorney fees @url,0
ousidhoum_1062,friend's boyfriend asked ching chong real word...no dipshit stereotype wtf ?????,0
ousidhoum_1063,@user nigger jew,2
ousidhoum_1064,shit country great want wave flag go back shithole leave us al @url,1
ousidhoum_1065,pied piper hamelin nnwhat twat,2
ousidhoum_1066,1924 pascua village settlement yaqui refugees town. three sisters. first @url,2
ousidhoum_1067,@user paris. november nigger,1
ousidhoum_1068,kim kardashian tweet pics boobies areola twat clit timeline??,2
ousidhoum_1069,@user youurre retarded,1
ousidhoum_1070,bts fans mongoloid @url,2
ousidhoum_1071,hacked dumbasses account lol.............. retard @url,2
ousidhoum_1072,@user im typing slow seem like retard,1
ousidhoum_1073,@user well yea never know they'll unblock it. maybe tomorrow.they're retarded.i good collection home though. ,2
ousidhoum_1074,@user bloody retard.. :),1
ousidhoum_1075,team can't win ws mongoloid idiot manager charge pitching simple that.,2
ousidhoum_1076,retarded question what's pokemon avatar,0
ousidhoum_1077,@user @user back v fox let's debate u call foulest shithole world n btw @url,1
ousidhoum_1078,@user retarded thing i've ever heard life. senator feinstein unqualified job. vote leon,2
ousidhoum_1079,@user good luck semi day ya hibs cunt,1
ousidhoum_1080,@user @user @user steve cortes cynical spic! father even speak english @url,2
ousidhoum_1081,u r ugly retarded u stupid piece shit. flaming faggot. kill ur self @url,1
ousidhoum_1082,ching chong absolutely,2
ousidhoum_1083,give guy enough ketchup packets today work called wetback spic,0
ousidhoum_1084,stopped probably cause i'm genius retard time,0
ousidhoum_1085,@user he's right fucking mongoloid recently scott.,2
ousidhoum_1086,feeding food convenient herfor pass earth: saffronbreathing mongoloid skinsygni g @url,2
ousidhoum_1087,@user @user @user okay white.,2
ousidhoum_1088,want punch face fucking much disrespectful ching chong,2
ousidhoum_1089,breaking news: dyke drought increases rapidly day goes suspicious entity read @url,1
ousidhoum_1090,feed twat lions. @url,1
ousidhoum_1091,foh mongoloid bitch @user,1
ousidhoum_1092,@user ill dress black face chinaman savage injun whatever want to! america horseface!,0
ousidhoum_1093,@user @user @user chris spic. glad he's gone.,2
ousidhoum_1094,trailer curse la llorona called wetback spic. watching trash.,1
ousidhoum_1095,@user bra crush girl named london crush another kid (he's retard) lol @url,1
ousidhoum_1096,i'll never forget dreads hella short bitch twitter called dyke,2
ousidhoum_1097,elaine give mitch come super lately? maybe hes testosterone boost. dont tell feminazis. @url,2
ousidhoum_1098,percentage immigrants almost never higher @url @url,2
ousidhoum_1099,whah whah whah wish socialist healthcare - every retard america,1
ousidhoum_1100,@user truly coming america seek asylum proudly waving flags shithole @url,2
ousidhoum_1101,@user @user @user retard comparing hitler mike ashley. get grip,2
ousidhoum_1102,@user @user get mentions stinky dyke,1
ousidhoum_1103,@user @user @user @user guy said slaves immigrants.,2
ousidhoum_1104,@user watch fall happy daddy claptrap. forgetting vile vicious cruelty refugees @url,2
ousidhoum_1105,mum offered pink ticket asked new coffee table instead.... like  #mongol,2
ousidhoum_1106,@user @user @user read called mongoloid acted one.nnnow @url,2
ousidhoum_1107,feminazi fake news @url,0
ousidhoum_1108,@user @user @user mongol ruled mongol area present china qin dynasty never less @url,2
ousidhoum_1109,wow thought there's one retard. turn there's more. time clear list,2
ousidhoum_1110,dumb twat @url,2
ousidhoum_1111,sort mongy comes 2 half hour train journey w headphones . cba,0
ousidhoum_1112,@user stunning.nthis guy actually retarded.,2
ousidhoum_1113,@user @user @user well say wants immigrants blue eyes call us shithole countr @url,0
ousidhoum_1114,got first set grillz put em bottom faggot.,1
ousidhoum_1115,@user @user ok ching chong,1
ousidhoum_1116,would giving guns make feel better? nnyou gargantuan orange twat! @url,2
ousidhoum_1117,@user avi fucking gay pls take u retard,2
ousidhoum_1118,racist far left commie sean penn's son assaults black photographer calls 'n*gger' faggot.n@url,2
ousidhoum_1119,hate people. hate think hate act...... everybody fucking retarded,1
ousidhoum_1120,war equal terrorism fucking mongoloid @url,1
ousidhoum_1121,@user faggot,2
ousidhoum_1122,red sox going win world series guys like devers pearce meanwhile loser @user retard @url,0
ousidhoum_1123,@user prayers @user nigger time,2
ousidhoum_1124,public dinosaurs private dinosaurs. faggot.,1
ousidhoum_1125,@user rainmaker blackbelly makes want dienlike fuck huge retarded shape @url,2
ousidhoum_1126,@user bro beeps boops cunt go oil ya robot fag,1
ousidhoum_1127,@user wanna spic.,1
ousidhoum_1128,oh old cunt,0
ousidhoum_1129,today party girl said retarded hot compliment dude ever top blushing did.,0
ousidhoum_1130,@user thanks retard ,2
ousidhoum_1131,@user suspicion upstairs old chinaman neighbor feigning mental illness since 3 years ago slamming gate going @url,1
ousidhoum_1132,good week/weekend. feel good cuz kitchen spic span!,0
ousidhoum_1133,i'm going well informed global economics astrophysics consulted retarded sewer dwelling chimp i?,2
ousidhoum_1134,@user mate dont u message like ffs instead tourney sharking ur playing retard worst rules game,2
ousidhoum_1135,restaurant. guy called waiter spic think spoke english listeni @url,2
ousidhoum_1136,good jewish lawyer n money do....this nigga still retarded n dumpy hoe @url,1
ousidhoum_1137,@user game looks absolutely retarded even,2
ousidhoum_1138,sabarimala dialogues &amp; debates female menstruation shocking us mongoloid people. person thi @url,2
ousidhoum_1139,@user @user @user defense fucking retard,1
ousidhoum_1140,hewitt run around' opinion mongy opinion unreal.,2
ousidhoum_1141,@user @user ok faggot.,2
ousidhoum_1142,wonder times ppl retarded slow ,0
ousidhoum_1143,fukk kanye faggot ass nigga. @url,1
ousidhoum_1144,hate retarded asshole. died never aloud walk earth! @url,2
ousidhoum_1145,retard exposing @url,1
ousidhoum_1146,@user actually candace normiecon retard career,2
ousidhoum_1147,still surprised retard became president @url,1
ousidhoum_1148,@user @user @user yournnextndognshitnretard @url,2
ousidhoum_1149,@user one gay retard,1
ousidhoum_1150,#swedish feminist (they retarded dangerous)nnin 2017 7200 rapes reported police @url,2
ousidhoum_1151,@user okay white!,0
ousidhoum_1152,dont b retard see body language. gesture respect. @url,1
ousidhoum_1153,people waste time arguing covenant rules group retarded.,2
ousidhoum_1154,@user thats get eating pickles nigger,0
ousidhoum_1155,rich hill...twat,1
ousidhoum_1156,trifling twat waffle honestly best insult,2
ousidhoum_1157,@user anytime bullied know like insulted sometimes people yell retard stuff @url,2
ousidhoum_1158,@user ching chong right back ya,2
ousidhoum_1159,fucker go headless win game. fucking faggot,2
ousidhoum_1160,@user baseball analist ??? fuck retard !!,2
ousidhoum_1161,um faggot 6 letters flopped,1
