text_id,text,hate
semeval2019_1307,"@TheEconomist @Quora This lady looks leftminded, I think shes ignored that its not possible to take refugees from all over the world. The stop of any immigration into the USA must be the first target of a honest goverment.",1
semeval2019_1930,@TheEconomist All illigal refugees in USA must be deported quick by homeland security.,1
semeval2019_3356,@TheEconomist Beware USA + Europe from illigal immigration !,1
semeval2019_3491,"@TheEconomist Here you see the waste of Europe, the city of London shortly run to destroyed by foreign immigrants.",1
semeval2019_1720,@TheEconomist If USA not stop the imigration of muslims it will never be a christian-jewish nation in future.,1
semeval2019_647,"@TheEconomist If immigration will not stopped in Europe, the refugees will destroy the welfare. This means streetfights and dead on European streets.",1
semeval2019_3386,"@TheEconomist Since 1400 years its a fight between muslim and christian religion, which is better and right. The fighter of both sides have blood on her hands. And it dont stop, now many refugees bring war to other countries. Culturell exchange isnt possi",0
semeval2019_384,@TheEconomist Stop the immigration of all 40 muslimcountries quick.,1
semeval2019_1500,@TheEconomist Sweden will get soon a country of third world. To much refugees and a wrong socialfaresystem will bring the economy to ground.,0
semeval2019_3206,"@TheEconomist Thats normal - USA has colonies, like Puerto Rico for example or Germany, but they also occupy Hawaii - which the call 50. state. This is old slavery mentalty.",0
semeval2019_2231,"@TheEconomist The EU is on his end, if they arnt able to stop the immigration. A country which isnt able to protect his borders, isnt a country of souveranity. And this also will make problems in economic, include the overpopulation. Protectionism will be",1
semeval2019_1402,"@TheEconomist The voters had to decide free. Now they will work and after one year we will see whats happen. The lefts see Nazis now evrywhere, because they loose the elections. Hopefully many refugees will deported home, this want the  voter.",0
semeval2019_2454,@TheEconomist The wall must be very high to stop illegal  immigration,1
semeval2019_2502,@TheEconomist To come back should really not easy for refugees of Syria. Nobody need more eaters.,1
semeval2019_4495,@TheEconomist USA is a divided society - and so its no future there. USA must close all foreign missions and should look into interior view - of course without all refugees. All goods can produced in USA self and must not imported. And a currencyreform fo,1
semeval2019_3569,"@TheEconomist USA should stop trading with Mexico, if they dont stop the refugees.",1
semeval2019_2596,"@TheEconomist Welcome is a wish. Now about 60.000 refugees will deported from Sweden home.Europe is divided in that persons which mean the welfare is endless, and the others which are afraid about local culture.",0
semeval2019_2875,@TheEconomist Wrong. Just last week a Nigerian refugee kill a 18 years old girl and cut her into 20 pieces. Some citizien were not happy about.,0
semeval2019_30983,@TheFive @MSNBC @JudgeJeanine @BillOReilly @Newsweek @GovMikeHuckabee @whiotv #IllegalAliens #MAGA #HurricaneFlorerence #96TheMovie #MAGA This is for all you illeagle aliens aot there who are bright as a blowout lightbulb in a pitch black room. #gohome,1
semeval2019_7056,@TheFreshEra we are too brother. Thanks for the support we'd love you to come meet with us #maledominance,0
semeval2019_6529,@TheHockeyLife48 so you admit to actin like a hoe? 💀,0
semeval2019_7980,"@TheHub_87 ...hits you with the “NOT ALL MEN!” OF COURSE there were coflicted Christians, but those who self -ident… https://t.co/pNzvSXAcS5",0
semeval2019_1062,"@TheHumanJMan @DineshDSouza Predictable, carbon-copy reviews, written by leftist wankers &amp; lacking any kind of impartiality, are also meaningless.",0
semeval2019_6860,@TheIrishBlur Are you calling me a slut?,0
semeval2019_30265,"@TheJordanRachel , an ""anonymous source"" told me that @CoryBooker flunked kindergarten; but he was passed on w/the help of affirmative action.And, because his teacher didn't want to deal w/the little brat any more.#MAGA #KAG #POTUS #Trump #NEWS #USA #WalkAway #TDS #NoDACA",0
semeval2019_33542,"@TheJordanRachel as I recall, wasn't one of Hillary's whoppers that Chelsea was nearby the WTC when it was hit; & she had to run for her life?#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter #LiberalismIsAMentalDisorder",0
semeval2019_9134,@TheLifeOfMeezus @MonicaLewinsky Dozens of other women I’ve accused him of rape and they either get paid off or nobody hears from them again,0
semeval2019_33578,@TheMechromancer BITCH!!! KJSLK:DJSLKDJ THE ANIMATION IS SO GOOD! THE WHOLE VOICE CAST!! I AM SUDDENLY A KID AGAIN???,0
semeval2019_6481,@TheMelissaMilf U should be sucking and gagging on my cock Melissa and me Fucking that hot Booty and stunning sweet Pussy tonight Love 😚😚😚,0
semeval2019_47,@TheMelissaMilf U should be sucking and gagging on my cock Melissa and me Fucking that hot Booty and stunning sweet Pussy tonight Love 😚😚😚,0
semeval2019_33308,"@TheNYevening What do you expect from a woman beating, goat fucking paedophile worshipper?!?!?!#BanMuslims #BanIslam #CloseTheFuckingBorders #SendThemBack to their shitholes!!",1
semeval2019_7903,@TheOfficerTatum Of course not all men!!! That's not the problem! Women don't stop being abused by creeps just beca… https://t.co/jWQILCnlA2,0
semeval2019_8844,@TheOnlyBalenci Stfu nigga you a fake stealing peoples name for clout how do you feel goofy bitch... Go ahead and block me pussy you will have more comments coming,1
semeval2019_19013,"@ThePakistanGuy YA Allah!This filthy skank needs a ""cage match"" to bring her to righteousness.What I mean is, she needs put into an ISIS Cage, sprayed with petrol...and then a lighted match is thrown in. Ha...now that's how you cure sinful behavior in a w",0
semeval2019_4834,@ThePatriot143 Dirty smelly cunt slut whores. Hope your old man rots in a cell.,1
semeval2019_8429,@ThePerezSistas Not all men are stupid to mistake ~ No ~ for Yes they are just using any means to stir up the movement,0
semeval2019_3302,@TheRealNewsNow2 @atrefugees Now there’s a point to ponder. Why not indeed. Maybe because there’s an agenda here and it has nothing to do with helping anyone. And a lot to do with destroying the West.,0
semeval2019_5908,@TheRealPerceeP post telling how you love hooking up with a filthy slut so you and that whore joke about her man(I… https://t.co/yq6CxkKH0I,1
semeval2019_8856,"@TheRickWilson Perhaps Ann meant to tweat that she wished she herself had been present to compete for the most hysterical woman? Regarding Kavanaugh, as Harris & Booker's questions revealed, I felt that he was less than decisive, forthright with his answers. #CountryOverParty #AmericansUnite",1
semeval2019_30527,@TheRickWilson You commies live in LALA LAND! #MAGA #NoDACA #howdoyoulikeusnow,0
semeval2019_34363,@TheRightDefense @lea_marlyere @vdare @AnnCoulter @realDonaldTrump Please President Trump #BuildThatWall,0
semeval2019_6504,"@TheRoyalBlock @googlecloud Yeah, you can get one free 600MB ram one.",0
semeval2019_8846,"@TheSafestSpace @Dan4Liberty ALWAYS BELIEVE WOMEN ALLEGING RAPE *cough*unless the perp is someone we like, then forget it. *cough*",0
semeval2019_2038,@TheScotsman If Syrian refugees complain about Bute then Gaelic Speaking Australians should be able to stay in Scotland  for good,0
semeval2019_2533,"@TheScotsman Just do not get the Episcopalian Church row as the Cofs are collecting food, clothes and Money for Islamic refugees DOH",1
semeval2019_1007,@TheScotsman while we pat ourselves on the back on how many refugees taken in do not lose contact with our own poor who wait for housing 2,0
semeval2019_8264,@TheShaggyMarlin Ive told this story many a time: first time I heard 'cunt' used against a woman was in 'One Flew O… https://t.co/ROTH48b5Hj,0
semeval2019_8882,@TheSun @KatiePrice Revenge on Kieran why because he has found real love with some one else. Possessions can be replaced.Showing your true colours at last. What you have put y0ur exes through your children through your poor mum. STD ALERT get checked guys,0
semeval2019_31693,@TheTorontoSun @joe_warmington Yet the @liberal_party will put these new voters in hotels but those homeless people continue to live on streets or shelters.Dont get me started on how bad they treat the veterans. @HonAhmedHussen #sendthemhome,0
semeval2019_6670,"@The_Hallam38 @jodielouise812 Ps - Andy, I’ll meet you at the Ram in town for the Rams game today. Really excited for this one!",0
semeval2019_1904,@The_Newsmakers @PrisonPlanet @D_Tarczynski They would would be opening up a flood gate for migrants. Saudi Arabia does not want the financial burden or possibly the lower class of Muslim influence.,1
semeval2019_3104,"@The_RGA @dg4az #BuildThatWall 100% of your tax-deductible donation will go to secure Americas southern border! Together we can save taxpayer money, make our communities safer and build American Pride!",1
semeval2019_1515,@The_Trump_Train @realDonaldTrump We need to keep saying it until its built! #BuildThatWall,1
semeval2019_4155,@The_Trump_Train Good!! We need that wall. #BuildThatWall,1
semeval2019_31137,@The_Trump_Train We're doing it without you Dem's #BuildThatWall,0
semeval2019_18986,"@The_UnSilent_ Look, I thought the same thing at first. But, cmon. We have to give the woman the benefit of the doubt. That may not be the white power symbol at all. It may be the secret signal for the Im a Feckless Fucking Cunt club. Maybe she wants to j",0
semeval2019_2959,"@ThokoSinghSidhu @KPadmaRani1 @alamgirizvi @geetv79 @VazeIndian @Subytweets @KilaFateh @polysmind @GeorgekurianINC @retheeshraj10 Bc, if you care so much for these immigrants, you can take them to your state.",1
semeval2019_33528,@ThomMAGA @rinlee_matthew We are thrilled he is our President and cant wait for him to #BuildThatWall,0
semeval2019_2087,@ThomMAGA The wall is military readiness for the safety/security of the people of the United States. #BuildThatWall,1
semeval2019_2592,@Thomas1774Paine @donnalea1788 Yes. Our Military will protect us. Clearly our Politicians WONT!!! #VoteThemOut #BuildThatWall #WalkAwayFromDemocrats,1
semeval2019_32673,@Thomas1774Paine Do it @realDonaldTrump #BuildThatWall,0
semeval2019_4057,@Thomas1774Paine Do it @realDonaldTrump #BuildThatWall,1
semeval2019_18509,@Thomas1774Paine How and why do you think this man got his reputation you fools it wasn't mail order or email #MAGA #WalkAway #WWG1WGA #Trump #PatriotsUnited #POTUS he speaks folks listen dignitaries and peasants accomplishments speak mega he doesn't blow,1
semeval2019_8737,@Thomas1774Paine I thought you were leaving the country you washed up skank ass?,0
semeval2019_3146,@Thomas1774Paine This is why @realDonaldTrump will be our next 2020 President! The economy and the wall!! #BuildThatWall no #BuildThatDamnWall,1
semeval2019_32129,@Thomas1774Paine This is why @realDonaldTrump will be our next 2020 President! The economy and the wall!! #BuildThatWall no #BuildThatDamnWall,0
semeval2019_7027,@ThomasModzHD_YT @ITz_NaSTy Your an idiot slag him off behind his back call him out you have a. Problem,0
semeval2019_3319,@Thomasjwhitmore @realDonaldTrump @POTUS Too bad Trump poisoned the well on immigration by focusing on a worthless wall. He could have been a hero by solving DACA issue and the points you and I just raised. Those were doable.,0
semeval2019_3577,"@Thomasjwhitmore @realDonaldTrump No, millions of Americans have lost jobs to illegal immigrants for 3 reasons...they work for less, often for cash and are more reliable. Sought out by employers. Asylum seekers are trying to excape violence, want to assim",1
semeval2019_666,"@Thomasjwhitmore @realDonaldTrump Tom, I am not arguing w results, I am disgusted that America business men/women chose to hire illegals in the first place. I believe this all started w a broken seasonal immigrant hiring system, loss of prevailing wage ru",1
semeval2019_6706,@ThreeSixRW @6abc White man rape also. Brock Turner got caught raping a women only served 3 monthe,0
semeval2019_33295,"@TiffanyPunzel Bitch stop lying and accept it,you're a whore and why don't you move out of the house,what,you can't pay rent",1
semeval2019_31155,@TiffanyPunzel Lol you dumb bitch kill your self you probably got a train ran on you by gamers ugly whore,1
semeval2019_7001,@Tiggs_Tao British people say cunt like American people say dude I not know this woman at counter asked me for help… https://t.co/A6n1pu0F8I,0
semeval2019_8773,@Tilly4PaulB @realDonaldTrump Such a skank you have to play on this.Get a life lol,1
semeval2019_30326,@TimJokerJr Thats why you have your other bitch push your issue if it really matter that much to you and you cant just x the hoe,1
semeval2019_30167,"@TimRunsHisMouth , this gives us insight as to how @CoryBooker would act as president; disclosing top secret docs more regularly than Hillary did.He would be a danger.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter",0
semeval2019_1274,"@TimesNow Ask ur reporters to file stories on pathetic Delhi conditions after AAP came to power.Hawkers,illegal migrants,jhugis taken over",0
semeval2019_6984,@TimesNow Where were all these people when Ram Setu was to be destroyed. Where were you when your coalition partner Karunanidhi commented on Sri Ram,0
semeval2019_33353,"@Tobye_Olsen @kailynnsxwyer @Mclesmores @pinaalexa13 @cinddyle_ @BreezyCulbreth @emclaire1006 ""Gf you skanky ass bi… https://t.co/4tIg1Vmw0l",0
semeval2019_32854,@TomCottonAR Senatorial WHORE. Throw money at this bitch & he'll forget all about ARKANSAS & dance to your tune.… https://t.co/QvCt7jmRy5,0
semeval2019_33141,@TomFitton @realDonaldTrump YES. IT WAS OBAMA. WE CAN WITNESS #MAGA #WalkAway #LeaveDNC #VoteRed2018 #Trump2020 #TrumpPence2020 #WakeUp #NoJihad #NoDACA,0
semeval2019_4591,@TomJawetz @CAPimmigration #FamiliesBelongTogether Send the kids back to their deported Parents in their Country!  They Should exit together,1
semeval2019_8782,@TomSteyer And you are a hysterical Cunt.,0
semeval2019_8339,@TomiLahren Sorry Tomi not all men were raised correctly! I was raised that all women are ladies until they prove otherwise!!!,0
semeval2019_19043,@TomiLahren Were out in huge numbers and I can say thank you to this skank and who she represents. I wasnt involved until I saw this illiterate hooker and her pimp try to influence others. No ones walking away republican barbie. But those anal warts wont ,1
semeval2019_8042,@TomiLahren You speak with a Mueller yet you racist skank! #trumpRussia #WrongSideOfTheLaw https://t.co/AgGLrnQNSr,0
semeval2019_9119,@TomiLahren You're a fucking skank!,1
semeval2019_2005,"@TorontoRBOT @JustinTrudeau @FP_Champagne When a group of smiling third world faces move into your street, they know the nice dumb White people will transfer $$ to pay for the new school + costs of teaching lower-IQ children.The descendants of the White p",1
semeval2019_3911,"@TorontoStar Africa for Africans, Asia for Asians, White countries for everyone IS White Genocide.Some basic truths:  Access to White people is not a human righthttps://t.co/c0gHvd6iMBRemigration 2018:  Easy come, easy GO!!   https://t.co/sn5ZuuU6nv",1
semeval2019_3308,"@TorontoStar Diversity means chasing DOWN every White person.  EnoughIn 2018: it's time to let diversityâ„¢ be someone else's strength.Remigration 2018:  Easy come, easy GO!!   https://t.co/sn5ZuuU6nv",0
semeval2019_1569,"@TorontoStar In 2018: it's time to let diversityâ„¢ be someone else's strength.Remigration 2018:  Easy come, easy GO!!   https://t.co/sn5ZuuU6nvMy country was my home, now its a hotel, and they think I'm going to be a waiter.  #WhiteGenocide",1
semeval2019_6172,"@ToxicMickey2000 @WAX171 @smh @clementine_ford You see a lot of hysterical feminists on social media, but this one takes the cake.",1
semeval2019_31754,@Trapez13 Bitch you scared me. I thought something happened,0
semeval2019_31692,@TrappinTrav shut ya bitch ass up before I pull up to ya house. You hoemade just like that fat trel wanna be nigga,0
semeval2019_7014,@Trevornoah good you slag. Comedy Central hasn’t been about comedy since 2004 https://t.co/1sFxssgYiO,0
semeval2019_2265,"@Trey_VonDinkis @sunwalker64 This madness must be ended. Horrible. And as hard as the border patrol is working, hard to believe! @realDonaldTrump#BuildThatWall#WeThePeople #WWG1WGA #SaveTheChildren Don't take my word for it, look for yourselves!",1
semeval2019_32958,"@TripAdvisor Well if your ""coming home campaign"" means sending these illegitimate so called ""refugees"" home to wherever they came from, I say great! America is NOT their ""home"", they are NOT Americans and definitely not refugees! #SendThemHome #BuildTheWall #MAGA & F**K trip advisor!",1
semeval2019_5895,@TrumpGuyTV That bitch is the Godmother of PERVERSION! Crooked Hillary is like the Ugly Old Slut of the wild west that opens the Whorehouse!,1
semeval2019_31393,"@Trumpedup15 @HoopsPlayer1221 @conservmia @Megan4MAGA They are ILLEGALS, which means they are criminals. Nothing wrong with putting their butts in prison or better yet #DeportThemAll and #BuildThatWall",1
semeval2019_4323,"@Trumpedup15 @HoopsPlayer1221 @conservmia @Megan4MAGA They are ILLEGALS, which means they are criminals. Nothing wrong with putting their butts in prison or better yet #DeportThemAll and #BuildThatWall",1
semeval2019_284,@Truthdig  Fake News it is not a new Stephen Miller Rule. the Public Charge rule has been part of the U.S #Immigration law  since 1882.  Why Should  U.S Taxpayers give Welfare to Immigrants and import the World's poor  ! #Veterans  #Trump #MAGA https://t.,1
semeval2019_8263,"@TshepiVundla When a man ejaculates inside the woman you love, he should be decent enough to marry. I hope that cunt proposed!!!",0
semeval2019_4766,@Tuckedofftae No bitch this girl annoying,1
semeval2019_3047,@TuckerCarlson @realDonaldTrump @HouseGOP Mexico City 1 of the largest cities in the world & 1 of the filthiest cities in the world. The Freeloaders are destroying our cities 1 neighborhood at a time! #StopTheInvasion,1
semeval2019_18948,@TuckerCarlson Hilly puts $$above anything I support woman am anti rape but won't return Harv's donations always about money with Clintons,0
semeval2019_18803,@TuckerCarlson Hilly won't return harv's$250kdonation per Guidestar foundation990 tax form $450million on hand pro woman anti rape til it$$,0
semeval2019_3172,@TuckerCarlson Syrian Refugees destroy hotel BIBLE'S &amp; property. They are not Coptic Christian refugees. They are economic Muslim migrants? Prime victims there are the Coptic Christians who are scared to evacuate Syria &amp; travel to the West with Mu,1
semeval2019_1617,"@TuckerCarlson, amazing show tonightPresident Trump doesn't need Congress to Build The Wall.Thank you @AnnCoulterPOTUS Trump, we are being invaded by a foreign country; defending our Borders is the # 1 job of the Commander-In-Chief.@realDonaldTrump PLEASE",1
semeval2019_544,"@TulpaOmega Yes, things need to be done with calm controlled minds, so irreparable mistakes won't be made. #BuildThatWall",1
semeval2019_2947,"@TulsiGabbard I speak for myself &amp; EVERYONE I KNOW here on Big Island- vote YES for funding to #BUILDtheWALL. Never in my years here have I heard the concerns from every level. The young in Hilo losing jobs to migrants. Several auto accidents, with 'u",1
semeval2019_8970,@Tweet2Yorkshire Yorkshire woman who taught a man #Consent while he was #Rape -ing her launches 1st real anti - #Rape… https://t.co/3wgFNupuNS,0
semeval2019_8281,@Twiitter_Sluts - - - - - - - -> Definitely the Hottest Bitch Ever ................ Ali Tmak @Ali_Tmak . https://t.co/FA1ByE79MX,0
semeval2019_6054,@Twitch_Pink @Greekgodx shut the fuck up bitch don’t talk to greek like that you whore go on chaturbate you dickhead,1
semeval2019_6037,@Twitch_Pink you dumb cunt you trick 12 and 30 year old virgins into giving you money you fucking bitch. kys honest… https://t.co/8YN3eglZuT,1
semeval2019_18751,"@TwitchiVelocity @LogicsFanpage Lmao stfu nigga you dont know this shit Im going through nigga, you over here tryna kys over some dumb reason foh, try living my life lmao you pussy boy",0
semeval2019_33157,@Twitter You'll be happy to know that I never refer to the scumbag Mexican invaders as #IllegalAliens .#MollieTibbetts #WednesdayWisdom #MAGA #Qanon,1
semeval2019_33917,@Twitter its so nice of you to be promoting #trumptapes with POS @tomarnold I thought Twitter wasnt bias. #maga #maga2018 #buildthatwall stop,0
semeval2019_30865,@TylerL_Hoechlin turn your snapchat map on bitch i just wanna talk,0
semeval2019_8709,@ULiaison @sarahdavywrites @SkinnypigsUK @tentspitch @heatherpea “Brutal & shaming”? Tad hysterical don’t you think?,0
semeval2019_1441,@UNrefugees Aussies first. Refugees are best kept closer to compatibles and their homes to where they can return after conflict. Bringing one refugee to Australia deprives 9 other refugees of aforementioned safety.,0
semeval2019_5630,@UPI @adamczyk_ed @JacindaArdernNZ much confirms that she is a hysterical Liberal wacko. Any woman who forces pothe… https://t.co/lDt3rToqlg,1
semeval2019_2704,"@USAIDFFP @USAIDFFP Sadly, the answer is true. Our emergency food assistance includes specialized nutrition supplements to help malnourished children. See where @USAID is supporting #refugees with food assistance in this Story Map: https://t.co/PBs8KqJ73g",0
semeval2019_18923,"@USATODAY Shaddup you skank ass immigrant HO, who did you steal that statement from Michelle ... AGAIN ?!? WTF would you know about OUR country, you haven't been here long enough to start that BULL SHIT !!",1
semeval2019_30042,"@USAToday Corrected Title ""Illegals caused their own probelms by bringing their kids to commit a crime of invading the U.S !"" They need to learn how to follow the law and come LEGALLY! Problem Solve #SendThemHome #Trump #MAGA #Immigration #No1MoreIllegal",1
semeval2019_31720,"@USATrump45 @USA_AllenK I'm thinking that myself, how did it come to this and why? #Americafirst #closetheborder #wideawake #sendthemback",0
semeval2019_30033,"@USAmbPyatt I dont want any effing refugees! Not in Greece, not in America, not anywhere in the West! #SendThemBack!",1
semeval2019_34219,@USApatriot4all @NowellKern @generichoe youre not even confident enough to put your face online lmao respect your body you ugly ass bitch,1
semeval2019_8765,@USAttyBash What is your racist skank of a wife up to now ?,1
semeval2019_6879,@UltClassicRock M &amp; M and RAM have absolutely NOTHING to do with Classic Rock so why are you doing this?,0
semeval2019_7917,@UnfilteredSE So far none of you women have covered the rold of women play in all this by how immodestly they dress -it is not ALL men's fau,0
semeval2019_33176,@United4TrumpUSA @britishbullybee USA NEEDS TO WAKE UP!#NoRefugees#NoMigrants #NoChainMigration#NoDACA#NoImmigrants#NoOrphans,1
semeval2019_32936,@UrFavGurlDay bitch you switched up on me fake ass hoe .,1
semeval2019_33779,"@UraSwallow id marry this fukin whore,& let the bitch behind her be best lady at the wedding",1
semeval2019_4679,"@Ushimama1 @MielCaldero @USMC It is OBVIOUS from your tweet that you are too LOW IQ to understand or appreciate ""immigration done the LEGAL way"" so go whine to somone else. #Snowflakes#StopIllegalImmigration#BuildThatWall#MAGA",1
semeval2019_3197,@V4Analysis Its a joke. The picture on the right is an actual photograph of a rapefugee chimping out in Germany recently. Just happens to match the older photoshop beautifully.,1
semeval2019_19189,@VABVOX Booker acts like a hysterical woman. There's no inuendo of homosexuality. A dog whistle can't be completely imaginary.,0
semeval2019_2516,"@VICELAND #1 illegal aliens, millions of EWI people robbing, maiming, killing our citizens, taking our jobs, fleecing our taxpayers.#votered@realDonaldTrump @RealJamesWoods @RealCandaceO @GOP #AmericaisforAmericans#legalvettedimmigrationonly#boycottvicela",1
semeval2019_31453,"@VICELAND #1 illegal aliens, millions of EWI people robbing, maiming, killing our citizens, taking our jobs, fleecing our taxpayers.#votered@realDonaldTrump @RealJamesWoods @RealCandaceO @GOP #AmericaisforAmericans#legalvettedimmigrationonly#boycottviceland#MAGA #NoDACA",1
semeval2019_5867,@VICE_Video An absolute disgraceful woman how could you show such a cunt...,1
semeval2019_30632,@VIdarVikingElvi I love how you think calling someone a dumb bitch is okay though. Your hate for women is very telling.,0
semeval2019_4628,"@VOAVinceMakori speaks with @YvonneNdege, spokesperson @UNHCR_Kenya , about #Kenya’s refugee camps—one of which is the largest in the world. https://t.co/EFm3NUBwrs #WithRefugees #WorldRefugeeDay @Refugees @tyrusmaina @LuQuLuQuTribe @nyamoriv",0
semeval2019_34257,@VP @gapundit How's everything going with the bills to #StopImmigration?,0
semeval2019_34530,@VP @vdare @DeptofDefense Please make @ivankatrump and @jaredkushner the first 2 honorary space cadets and send them on a 1-way trip to Mars. TIA#MAGA #AmericaFIRST #FireIvanka #FireKushner #BuildThatWall #NoAmnestyEVER #WhiteGenocide #ShallNotCensor #WarOnWhites,0
semeval2019_6586,@V_Bottoms @plumperpass I hope you love monster cock,0
semeval2019_2739,"@V_actually @Eddie_and_Patti Absolutely! No DACA, No Amnesty, No Sanctury Cities, Deport All Illegal Aliens, Build The Wall! #MAGA #2A #NoDACA #DeportThemAll #BuildTheWall #OBAMAgate #StandWithICE #PEDOgate #LockThemAllUp #BanIslam #TRUMP2020 @POTUS @real",1
semeval2019_30088,"@V_actually @Eddie_and_Patti Absolutely! No DACA, No Amnesty, No Sanctury Cities, Deport All Illegal Aliens, Build The Wall! #MAGA #2A #NoDACA #DeportThemAll #BuildTheWall #OBAMAgate #StandWithICE #PEDOgate #LockThemAllUp #BanIslam #TRUMP2020 @POTUS @realDonaldTrump",1
semeval2019_4462,"@V_of_Europe ""83% of rapes in Denmark are committed by migrants or their descendants"" Is this not normal? People are surprised? Really?",1
semeval2019_18678,"@V_of_Europe Actually I wonder how safe they would feel standing in the middle of a group of these ""child refugees""?",1
semeval2019_4696,@V_of_Europe And set to accept more economic migrants,0
semeval2019_4201,"@V_of_Europe Anti immigration party? More like commonsense, sane centrist party. We need more of this.",0
semeval2019_18510,@V_of_Europe Because they are cowards and the last few active party members are involved in the illegal immigration industry,1
semeval2019_701,@V_of_Europe Hungary has refused point blank to allowed any of these migrant ships into any of their ports and their coastguard are rock solid. The invaders need to be sent back from whence they came -period.,1
semeval2019_34367,@V_of_Europe I can't believe we live in times where butt hurt cunts looking for apologies are given a platform.  Life's not fair bitch,0
semeval2019_1393,@V_of_Europe Pepper spray needs to free to women in Europe and supplied by the government. #migrants,0
semeval2019_3054,@V_of_Europe Send them all back! #NoMoreRefugees,1
semeval2019_30308,@V_of_Europe Send them all back! #NoMoreRefugees,1
semeval2019_30357,"@V_of_Europe That's not a ""humanitarian"" ship. That's $oros. THEY MUST GO BACK.#STOPTHEINVASION",0
semeval2019_33539,@V_of_Europe This is exactly what all civilized nstions should do! And deport all 3rd worlders including ((those)) who meddle in our business! #DeportThemAll #LockThemAllUp #LockThemUp #StandUpForEurope #defendeurope #WhiteLivesMatter #WhiteGenocide #AllLivesMatter,1
semeval2019_2814,@V_of_Europe Utter lunacy. These migrant people have zero entitlement or use in Europe.,1
semeval2019_5135,@Vaes_Dothraki @TomiLahren suck my dick dumb bitch :),1
semeval2019_8110,@ValerieInsinna I thought the whole movie is about gaslighting/making women think they're hysterical/generally deny… https://t.co/daf33LyJZ7,0
semeval2019_33890,@VandaQuiSutton You know this hoe saving mofo didn't ever go in on that fragile bitch scared to break her cupcake ass 🙄🙄#GH,1
semeval2019_8991,"@VascoDraco @1stAmendAlive @MooseLambResist @ScottPresler @NickMerrill 13 year old@ time of rape, woman brought sui… https://t.co/wTzdQkrBrG",0
semeval2019_7759,@Vaughan1878 @keef1985_ I just posted the original but nice try,0
semeval2019_7757,@Vaughan1878 I wouldn't put my wm on it if I didn't,0
semeval2019_7858,@VeraCru98009411 Yes you did 😂 Liar and a coward. Disgusting combo for a kunt,0
semeval2019_18830,@Vernaculis It is both. The likes reward this behavior so you train yourself into being regularly hysterical.,0
semeval2019_9140,@Vernaculis Why you getting so hysterical.,0
semeval2019_33152,"@ViaBTC ""Forked in China"", BCC == BitcoinChaChing / Bit-China-Coin / Bitch-China-Cunt / BitchslapChinaCunt / BitchChinaCoin...  Great coin!",0
semeval2019_32171,@VicCervantes3 @Nikita1838 @debluc745 @MslillieMaga @ronthom34189595 @OUTLIER122 @wifenmom2girls @christy_mcafee @lngodwetrust1 @NancyLucky @MorningInUSA123 @BigBrotherGOD1 @HSara1975 @BKCloud1 @wen_loe @G1rly_Tattooed @traciidavis #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP please follow back,0
semeval2019_31366,@VicCervantes3 @NotUnderdog @bully4lisa @FastbackShelby @Marckymarc40 @BlockTwitSlvts Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP,0
semeval2019_31182,@VicCervantes3 @Rebecca15313708 @TonyWebb62 @54litre @x47racecar @mithmar @fit4christ8 @TheBeaSmith @AmPride2 @ToniWilliams10 @jln_superelite @cindiperez48 @WeRAllDivine @TearDrop209 @Dullaccountant @heidi_weigand @TheBigAce Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP,0
semeval2019_34433,"@Victoria59L @sunlorrie @srduquette3 Why do the provinces keep paying? When these illegals cross, the feds should be there to look after them and pay their bills. But why not just send them back? Low man always gets stuck with the bill-us the taxpayer. #sendthemback",1
semeval2019_5482,"@VijayTrehan9 @Swamy39 Ask your mom, you son of filthhyy pimp. BTW how's your mom surviving in her Red Light District Area quarters",1
semeval2019_7820,@VinceSchilling Have you gotten any #notallmen responses to this?;),0
semeval2019_5350,@VinylCarBooty I can assure you (someone very close to me worked with her for years) she is an absolute cunt.,1
semeval2019_34327,@ViolentVeggy @phoenixwizard Bigger problem when you don't drink at home and go out and bitch,0
semeval2019_6969,"@Vitruvial Same fucking name, cunt bag. Why are you white knight, pussy boy?",0
semeval2019_5094,@VlCTAH hey fuck you cunt #cyberbullied,1
semeval2019_31047,@VonaaMayy @CallMeKain____ hell yeah buh life a whole bitch😤,0
semeval2019_6322,@Vuhhnessuhhh_ Bitch you don't know my mf life I'll see you when I do hoe,1
semeval2019_2518,@WABLHat KINDLY ASKS ALL PATRIOTS TO CALL DC. REPS. AND TELL THEM FUND THE WALLL #BuildThatWall #angelfamilies #Deplorables #ICE #usa #vets #KAG #MAGA #Americafirst #TrumpTrain2020 #BORDER #Winning #bigleague #LiberalismIsAMentalDisorder #Trump,1
semeval2019_5391,@WDRBNews Why is this stupid bitch still relevant?,1
